NUMTIC,NUMCAJ,CODIGO,DESCRI,CANTIDAD,PRECIO,year_file
2522,100002522,1.0,E. POLLO,2.0,1.0,2020
2522,100002522,142.0,tapas1€,1.0,1.0,2020
2522,100002522,52.0,Refresco,1.0,1.5,2020
2522,100002522,76.0,Quinto,1.0,1.0,2020
2522,100002522,601.0,sopa de fideo,1.0,5.0,2020
2523,100002523,91.0,Copa pata negras,2.0,1.5,2020
2523,100002523,142.0,tapas1€,2.0,1.0,2020
2523,100002523,45665.0,mojama,1.0,4.0,2020
2523,100002523,77.0,Tercio,3.0,1.2,2020
2524,100002524,78.0,Litro,2.0,2.5,2020
2524,100002524,62.0,Zumo de piña,1.0,1.0,2020
2524,100002524,1.0,E. POLLO,2.0,1.0,2020
2524,100002524,2.0,E. queso,1.0,1.0,2020
2525,100002525,144.0,tapas 2€,2.0,2.0,2020
2525,100002525,142.0,bicicleta,1.0,1.0,2020
2525,100002525,76.0,Quinto,5.0,1.0,2020
2526,100002526,41.0,menu 8€,2.0,8.0,2020
2527,100002527,76.0,Quinto,1.0,1.0,2020
2528,100002528,77.0,Tercio,3.0,1.2,2020
2528,100002528,10021.0,plato de huevo roto,1.0,3.0,2020
2529,100002529,78.0,Litro,1.0,2.5,2020
2529,100002529,1.0,E. POLLO,1.0,1.0,2020
2530,100002530,77.0,Tercio,2.0,1.2,2020
2530,100002530,1.0,E. POLLO,2.0,1.0,2020
2531,100002531,1.0,E. POLLO,4.0,1.0,2020
2531,100002531,174.0,Cafe Leche,1.0,1.2,2020
2532,100002532,174.0,Cafe Leche,1.0,1.2,2020
2532,100002532,10254.0,cuñape 0.50,1.0,0.5,2020
2532,100002532,2.0,E. queso,1.0,1.0,2020
2532,100002532,53.0,Vaso R.,1.0,1.0,2020
2533,100002533,78.0,Litro,2.0,2.5,2020
2534,100002534,76.0,Quinto,1.0,1.0,2020
2535,100002535,56.0,J. Mocochinchi,2.0,3.0,2020
2535,100002535,3.0,E. arroz,6.0,1.0,2020
2535,100002535,10254.0,cuñape 0.50,1.0,0.5,2020
2535,100002535,2.0,E. queso,10.0,1.0,2020
2536,100002536,171.0,solo,1.0,1.0,2020
2537,100002537,78.0,Litro,3.0,2.5,2020
2538,100002538,1.0,E. POLLO,1.0,1.0,2020
2539,100002539,78.0,Litro,1.0,2.5,2020
2540,100002540,78.0,Litro,1.0,2.5,2020
2541,100002541,1.0,E. POLLO,3.0,1.0,2020
2542,100002542,2.0,E. queso,3.0,1.0,2020
2542,100002542,9.0,Salteña,1.0,1.5,2020
2542,100002542,3.0,E. arroz,1.0,1.0,2020
2542,100002542,2.0,E. queso,1.0,1.0,2020
2542,100002542,174.0,Cafe Leche,1.0,1.2,2020
2542,100002542,53.0,Vaso R.,1.0,1.0,2020
2543,100002543,3.0,E. arroz,3.0,1.0,2020
2543,100002543,9.0,Salteña,2.0,1.5,2020
2544,100002544,1.0,E. POLLO,2.0,1.0,2020
2544,100002544,174.0,Cafe Leche,1.0,1.2,2020
2544,100002544,53.0,Vaso R.,1.0,1.0,2020
2545,100002545,52.0,Refresco,1.0,1.5,2020
2545,100002545,174.0,Cafe Leche,1.0,1.2,2020
2545,100002545,2.0,E. queso,2.0,1.0,2020
2546,100002546,53.0,Vaso R.,2.0,1.0,2020
2546,100002546,9.0,Salteña,3.0,1.5,2020
2546,100002546,3.0,E. arroz,2.0,1.0,2020
2546,100002546,3.0,E. arroz,8.0,1.0,2020
2546,100002546,9.0,Salteña,8.0,1.5,2020
2546,100002546,34.0,Patasca,1.0,5.0,2020
2547,100002547,1.0,E. POLLO,1.0,1.0,2020
2547,100002547,53.0,Vaso R.,2.0,1.0,2020
2547,100002547,34.0,Patasca,1.0,5.0,2020
2548,100002548,1.0,E. POLLO,2.0,1.0,2020
2548,100002548,2.0,E. queso,2.0,1.0,2020
2548,100002548,3.0,E. arroz,1.0,1.0,2020
2549,100002549,53.0,Vaso R.,1.0,1.0,2020
2549,100002549,9.0,Salteña,3.0,1.5,2020
2549,100002549,20.0,B. platano,1.0,2.0,2020
2549,100002549,9.0,Salteña,4.0,1.5,2020
2549,100002549,2.0,E. queso,2.0,1.0,2020
2550,100002550,34.0,Patasca,1.0,5.0,2020
2550,100002550,53.0,Vaso R.,2.0,1.0,2020
2551,100002551,1.0,E. POLLO,1.0,1.0,2020
2551,100002551,2.0,E. queso,2.0,1.0,2020
2552,100002552,9.0,Salteña,1.0,1.5,2020
2552,100002552,53.0,Vaso R.,3.0,1.0,2020
2552,100002552,34.0,Patasca,1.0,5.0,2020
2554,100002554,30.0,Asadito yuca,3.0,2.0,2020
2554,100002554,3.0,E. arroz,1.0,1.0,2020
2554,100002554,56.0,J. Mocochinchi,1.0,3.0,2020
2554,100002554,9.0,Salteña,3.0,1.5,2020
2554,100002554,53.0,Vaso R.,1.0,1.0,2020
2555,100002555,9.0,Salteña,3.0,1.5,2020
2555,100002555,1.0,E. POLLO,3.0,1.0,2020
2557,100002557,151.0,B. Lomo,1.0,3.0,2020
2557,100002557,52.0,Refresco,1.0,1.5,2020
2557,100002557,3000.0,suspiro,2.0,0.5,2020
2556,100002556,3000.0,suspiro,1.0,0.5,2020
2553,100002553,3000.0,suspiro,1.0,0.5,2020
2558,100002558,1.0,E. POLLO,3.0,1.0,2020
2559,100002559,1.0,E. POLLO,5.0,1.0,2020
2560,100002560,1.0,E. POLLO,1.0,1.0,2020
2561,100002561,1.0,E. POLLO,1.0,1.0,2020
2562,100002562,1.0,E. POLLO,2.0,1.0,2020
2563,100002563,10254.0,cuñape 0.50,1.0,0.5,2020
2564,100002564,174.0,Cafe Leche,1.0,1.2,2020
2565,100002565,174.0,Cafe Leche,1.0,1.2,2020
2566,100002566,174.0,Cafe Leche,1.0,1.2,2020
2567,100002567,174.0,Cafe Leche,1.0,1.2,2020
2568,100002568,174.0,Cafe Leche,1.0,1.2,2020
2569,100002569,172.0,Cortado/Manchado,1.0,1.0,2020
2570,100002570,1.0,E. POLLO,1.0,1.0,2020
2571,100002571,1.0,E. POLLO,2.0,1.0,2020
2572,100002572,1.0,E. POLLO,1.0,1.0,2020
2573,100002573,10254.0,cuñape 0.50,1.0,0.5,2020
2574,100002574,3000.0,suspiro,1.0,0.5,2020
2575,100002575,3.0,E. arroz,5.0,1.0,2020
2575,100002575,2.0,E. queso,1.0,1.0,2020
2576,100002576,9.0,Salteña,8.0,1.5,2020
2576,100002576,173.0,Infusiones,1.0,1.0,2020
2576,100002576,53.0,Vaso R.,1.0,1.0,2020
2577,100002577,9.0,Salteña,4.0,1.5,2020
2577,100002577,3.0,E. arroz,4.0,1.0,2020
2577,100002577,2.0,E. queso,3.0,1.0,2020
2578,100002578,1.0,E. POLLO,4.0,1.0,2020
2579,100002579,3000.0,suspiro,1.0,0.5,2020
2580,100002580,3.0,E. arroz,2.0,1.0,2020
2580,100002580,1.0,E. POLLO,4.0,1.0,2020
2580,100002580,2.0,E. queso,2.0,1.0,2020
2580,100002580,53.0,Vaso R.,1.0,1.0,2020
2580,100002580,55.0,J. Chicha,1.0,3.0,2020
2580,100002580,114.0,escabeche,1.0,6.0,2020
2581,100002581,9.0,Salteña,2.0,1.5,2020
2581,100002581,3.0,E. arroz,2.0,1.0,2020
2582,100002582,9.0,Salteña,4.0,1.5,2020
2582,100002582,3.0,E. arroz,2.0,1.0,2020
2582,100002582,10254.0,cuñape 0.50,3.0,0.5,2020
2583,100002583,174.0,Cafe Leche,1.0,1.2,2020
2583,100002583,171.0,solo,1.0,1.0,2020
2583,100002583,9.0,Salteña,1.0,1.5,2020
2583,100002583,53.0,Vaso R.,1.0,1.0,2020
2583,100002583,2.0,E. queso,1.0,1.0,2020
2584,100002584,52.0,Refresco,1.0,1.5,2020
2584,100002584,3.0,E. arroz,1.0,1.0,2020
2585,100002585,3000.0,suspiro,1.0,0.5,2020
2586,100002586,1.0,E. POLLO,6.0,1.0,2020
2586,100002586,7988955.0,escabeche,1.0,6.0,2020
2587,100002587,55.0,J. Chicha,1.0,3.0,2020
2587,100002587,9.0,Salteña,3.0,1.5,2020
2587,100002587,3.0,E. arroz,3.0,1.0,2020
2587,100002587,1.0,E. POLLO,1.0,1.0,2020
2587,100002587,9.0,Salteña,3.0,1.5,2020
2587,100002587,3.0,E. arroz,3.0,1.0,2020
2587,100002587,3000.0,suspiro,1.0,0.5,2020
2587,100002587,325.0,alfajores,1.0,0.5,2020
2587,100002587,2.0,E. queso,1.0,1.0,2020
2588,100002588,9.0,Salteña,2.0,1.5,2020
2588,100002588,53.0,Vaso R.,1.0,1.0,2020
2589,100002589,53.0,Vaso R.,1.0,1.0,2020
2589,100002589,1.0,E. POLLO,1.0,1.0,2020
2590,100002590,9.0,Salteña,2.0,1.5,2020
2590,100002590,3.0,E. arroz,2.0,1.0,2020
2590,100002590,2.0,E. queso,2.0,1.0,2020
2590,100002590,10254.0,cuñape 0.50,3.0,0.5,2020
2590,100002590,21.0,B.fresa,1.0,2.0,2020
2591,100002591,9.0,Salteña,1.0,1.5,2020
2591,100002591,3.0,E. arroz,1.0,1.0,2020
2591,100002591,34.0,Patasca,1.0,5.0,2020
2591,100002591,174.0,Cafe Leche,1.0,1.2,2020
2591,100002591,53.0,Vaso R.,1.0,1.0,2020
2591,100002591,3.0,E. arroz,1.0,1.0,2020
2591,100002591,9.0,Salteña,1.0,1.5,2020
2591,100002591,10254.0,cuñape 0.50,1.0,0.5,2020
2591,100002591,3.0,E. arroz,5.0,1.0,2020
2592,100002592,1.0,E. POLLO,3.0,1.0,2020
2593,100002593,34.0,Patasca,1.0,5.0,2020
2593,100002593,174.0,Cafe Leche,1.0,1.2,2020
2593,100002593,3.0,E. arroz,2.0,1.0,2020
2593,100002593,53.0,Vaso R.,1.0,1.0,2020
2594,100002594,175.0,Belmonte,1.0,1.2,2020
2594,100002594,172.0,Cortado/Manchado,1.0,1.0,2020
2594,100002594,1.0,E. POLLO,2.0,1.0,2020
2595,100002595,53.0,Vaso R.,1.0,1.0,2020
2595,100002595,1.0,E. POLLO,1.0,1.0,2020
2595,100002595,34.0,Patasca,2.0,5.0,2020
2596,100002596,34.0,Patasca,1.0,5.0,2020
2596,100002596,7988955.0,escabeche,1.0,6.0,2020
2596,100002596,55.0,J. Chicha,1.0,3.0,2020
2596,100002596,54.0,J. Linaza,1.0,3.0,2020
2596,100002596,1.0,E. POLLO,5.0,1.0,2020
2597,100002597,1.0,E. POLLO,1.0,1.0,2020
2597,100002597,9.0,Salteña,1.0,1.5,2020
2597,100002597,53.0,Vaso R.,1.0,1.0,2020
2598,100002598,54.0,J. Linaza,1.0,3.0,2020
2599,100002599,77.0,Tercio,1.0,1.2,2020
2599,100002599,52.0,Refresco,1.0,1.5,2020
2600,100002600,9.0,Salteña,2.0,1.5,2020
2600,100002600,3.0,E. arroz,1.0,1.0,2020
2600,100002600,10254.0,cuñape 0.50,4.0,0.5,2020
2600,100002600,2.0,E. queso,2.0,1.0,2020
2601,100002601,2.0,E. queso,2.0,1.0,2020
2602,100002602,71.0,Caña,2.0,1.0,2020
2602,100002602,21.0,B.fresa,1.0,2.0,2020
2602,100002602,9.0,Salteña,3.0,1.5,2020
2602,100002602,62.0,Zumo de piña,2.0,1.0,2020
2602,100002602,144.0,tapas 2€,1.0,2.0,2020
2603,100002603,78.0,Litro,2.0,2.5,2020
2603,100002603,63.0,Zumo de melocoton,1.0,1.0,2020
2604,100002604,77.0,Tercio,3.0,1.2,2020
2605,100002605,3.0,E. arroz,6.0,1.0,2020
2606,100002606,34.0,Patasca,1.0,5.0,2020
2606,100002606,52.0,Refresco,2.0,1.5,2020
2607,100002607,2.0,E. queso,2.0,1.0,2020
2607,100002607,3000.0,suspiro,2.0,0.5,2020
2608,100002608,9.0,Salteña,1.0,1.5,2020
2608,100002608,53.0,Vaso R.,1.0,1.0,2020
2609,100002609,54.0,J. Linaza,1.0,3.0,2020
2610,100002610,34.0,Patasca,3.0,5.0,2020
2611,100002611,56.0,J. Mocochinchi,1.0,3.0,2020
2611,100002611,9.0,Salteña,2.0,1.5,2020
2611,100002611,2.0,E. queso,1.0,1.0,2020
2611,100002611,1.0,E. POLLO,1.0,1.0,2020
2611,100002611,7988955.0,escabeche,1.0,6.0,2020
2611,100002611,34.0,Patasca,1.0,5.0,2020
2611,100002611,77.0,Tercio,1.0,1.2,2020
2612,100002612,30.0,Asadito yuca,1.0,2.0,2020
2612,100002612,9.0,Salteña,2.0,1.5,2020
2612,100002612,1.0,E. POLLO,1.0,1.0,2020
2612,100002612,53.0,Vaso R.,2.0,1.0,2020
2613,100002613,144.0,tapas 2€,1.0,2.0,2020
2614,100002614,53.0,Vaso R.,1.0,1.0,2020
2614,100002614,9.0,Salteña,1.0,1.5,2020
2614,100002614,1.0,E. POLLO,1.0,1.0,2020
2614,100002614,53.0,Vaso R.,1.0,1.0,2020
2615,100002615,30.0,Asadito yuca,1.0,2.0,2020
2615,100002615,1.0,E. POLLO,2.0,1.0,2020
2615,100002615,53.0,Vaso R.,1.0,1.0,2020
2616,100002616,72.0,Copa,1.0,1.2,2020
2617,100002617,77.0,Tercio,1.0,1.2,2020
2617,100002617,143.0,Tapas 1.50€,1.0,1.5,2020
2618,100002618,175.0,Belmonte,1.0,1.2,2020
2618,100002618,172.0,Cortado/Manchado,1.0,1.0,2020
2617,100002617,200.0,BIFE,1.0,7.0,2020
2617,100002617,176.0,Calajilllo,1.0,1.5,2020
2619,100002619,805.0,Ensalada,1.0,5.0,2020
2619,100002619,306.0,bacaladilla frita,1.0,5.0,2020
2619,100002619,77.0,Tercio,1.0,1.2,2020
2619,100002619,2587142.0,1/5 sin alcohol,1.0,1.0,2020
2619,100002619,213.0,Flan,1.0,1.0,2020
2619,100002619,3000.0,suspiro,1.0,0.5,2020
2620,100002620,40.0,pique macho 10€,1.0,10.0,2020
2620,100002620,53.0,Vaso R.,1.0,1.0,2020
2620,100002620,54.0,J. Linaza,1.0,3.0,2020
2619,100002619,172.0,Cortado/Manchado,1.0,1.0,2020
2619,100002619,171.0,solo,1.0,1.0,2020
2619,100002619,191.0,chupitos,1.0,1.0,2020
2622,100002622,32.0,Sopa de Mani,1.0,5.0,2020
2622,100002622,35.0,Cerdo al Horno,1.0,6.0,2020
2622,100002622,55.0,J. Chicha,1.0,3.0,2020
2622,100002622,3.0,E. arroz,1.0,1.0,2020
2622,100002622,50.0,Agua p.,1.0,1.0,2020
2623,100002623,1.0,E. POLLO,3.0,1.0,2020
2624,100002624,171.0,solo,1.0,1.0,2020
2625,100002625,3.0,E. arroz,8.0,1.0,2020
2626,100002626,1.0,E. POLLO,2.0,1.0,2020
2627,100002627,174.0,Cafe Leche,2.0,1.2,2020
2627,100002627,52.0,Refresco,1.0,1.5,2020
2627,100002627,53.0,Vaso R.,2.0,1.0,2020
2627,100002627,10254.0,cuñape 0.50,1.0,0.5,2020
2627,100002627,3.0,E. arroz,4.0,1.0,2020
2627,100002627,30.0,Asadito yuca,1.0,2.0,2020
2627,100002627,52.0,Refresco,1.0,1.5,2020
2627,100002627,221.0,gelatina de pata,5.0,1.0,2020
2628,100002628,221.0,gelatina de pata,1.0,1.0,2020
2621,100002621,3000.0,suspiro,1.0,0.5,2020
2629,100002629,1.0,E. POLLO,1.0,1.0,2020
2630,100002630,1.0,E. POLLO,1.0,1.0,2020
2631,100002631,1.0,E. POLLO,3.0,1.0,2020
2632,100002632,1.0,E. POLLO,4.0,1.0,2020
2632,100002632,10254.0,cuñape 0.50,1.0,0.5,2020
2633,100002633,2.0,E. queso,2.0,1.0,2020
2634,100002634,10254.0,cuñape 0.50,1.0,0.5,2020
2635,100002635,1.0,E. POLLO,1.0,1.0,2020
2636,100002636,1.0,E. POLLO,3.0,1.0,2020
2637,100002637,1.0,E. POLLO,5.0,1.0,2020
2638,100002638,1.0,E. POLLO,2.0,1.0,2020
2639,100002639,1.0,E. POLLO,6.0,1.0,2020
2640,100002640,1.0,E. POLLO,1.0,1.0,2020
2641,100002641,10254.0,cuñape 0.50,1.0,0.5,2020
2642,100002642,10254.0,cuñape 0.50,1.0,0.5,2020
2643,100002643,10254.0,cuñape 0.50,1.0,0.5,2020
2644,100002644,5.0,Cuñape,1.0,1.0,2020
2644,100002644,10254.0,cuñape 0.50,2.0,0.5,2020
2644,100002644,1.0,E. POLLO,1.0,1.0,2020
2645,100002645,1.0,E. POLLO,2.0,1.0,2020
2646,100002646,1.0,E. POLLO,4.0,1.0,2020
2647,100002647,1.0,E. POLLO,5.0,1.0,2020
2648,100002648,1.0,E. POLLO,1.0,1.0,2020
2649,100002649,1.0,E. POLLO,1.0,1.0,2020
2650,100002650,1.0,E. POLLO,1.0,1.0,2020
2651,100002651,1.0,E. POLLO,1.0,1.0,2020
2652,100002652,1.0,E. POLLO,1.0,1.0,2020
2653,100002653,1.0,E. POLLO,4.0,1.0,2020
2654,100002654,1.0,E. POLLO,1.0,1.0,2020
2654,100002654,2.0,E. queso,1.0,1.0,2020
2655,100002655,1.0,E. POLLO,3.0,1.0,2020
2656,100002656,2323.0,menu 10,1.0,10.0,2020
2657,100002657,1245.0,cerveza clarita copa,2.0,1.1,2020
2658,100002658,41.0,menu 8€,2.0,8.0,2020
2659,100002659,1.0,E. POLLO,1.0,1.0,2020
2660,100002660,1.0,E. POLLO,1.0,1.0,2020
2661,100002661,2323.0,menu 10,1.0,10.0,2020
2662,100002662,1.0,E. POLLO,4.0,1.0,2020
2663,100002663,1.0,E. POLLO,2.0,1.0,2020
2664,100002664,132.0,Marinera,1.0,1.5,2020
2665,100002665,1.0,E. POLLO,3.0,1.0,2020
2666,100002666,1.0,E. POLLO,1.0,1.0,2020
2667,100002667,1.0,E. POLLO,1.0,1.0,2020
2668,100002668,1.0,E. POLLO,1.0,1.0,2020
2669,100002669,1.0,E. POLLO,1.0,1.0,2020
2670,100002670,1.0,E. POLLO,3.0,1.0,2020
2671,100002671,9.0,Salteña,1.0,1.5,2020
2671,100002671,1.0,E. POLLO,1.0,1.0,2020
2672,100002672,174.0,Cafe Leche,1.0,1.2,2020
2672,100002672,171.0,solo,1.0,1.0,2020
2673,100002673,1.0,E. POLLO,2.0,1.0,2020
2674,100002674,1.0,E. POLLO,2.0,1.0,2020
2675,100002675,1.0,E. POLLO,6.0,1.0,2020
2676,100002676,175.0,Belmonte,1.0,1.2,2020
2676,100002676,171.0,solo,1.0,1.0,2020
2677,100002677,1.0,E. POLLO,1.0,1.0,2020
2678,100002678,1.0,E. POLLO,6.0,1.0,2020
2679,100002679,1.0,E. POLLO,1.0,1.0,2020
2680,100002680,1.0,E. POLLO,1.0,1.0,2020
2681,100002681,9.0,Salteña,3.0,1.5,2020
2682,100002682,5.0,Cuñape,4.0,1.0,2020
2683,100002683,1.0,E. POLLO,1.0,1.0,2020
2683,100002683,10254.0,cuñape 0.50,1.0,0.5,2020
2684,100002684,1.0,E. POLLO,5.0,1.0,2020
2685,100002685,1.0,E. POLLO,2.0,1.0,2020
2686,100002686,78.0,Litro,2.0,2.5,2020
2686,100002686,1.0,E. POLLO,1.0,1.0,2020
2687,100002687,45.0,Salpicon,1.0,6.0,2020
2688,100002688,114.0,Pollo a la broaster,2.0,6.0,2020
2688,100002688,35.0,Cerdo al Horno,2.0,6.0,2020
2688,100002688,51.0,Agua g.,1.0,1.5,2020
2688,100002688,53.0,Vaso R.,1.0,1.0,2020
2689,100002689,1.0,E. POLLO,2.0,1.0,2020
2690,100002690,78.0,Litro,1.0,2.5,2020
2691,100002691,1.0,E. POLLO,1.0,1.0,2020
2692,100002692,1.0,E. POLLO,3.0,1.0,2020
2693,100002693,78.0,Litro,1.0,2.5,2020
2694,100002694,1.0,E. POLLO,3.0,1.0,2020
2695,100002695,1.0,E. POLLO,2.0,1.0,2020
2696,100002696,1.0,E. POLLO,1.0,1.0,2020
2697,100002697,1.0,E. POLLO,2.0,1.0,2020
2697,100002697,174.0,Cafe Leche,2.0,1.2,2020
2698,100002698,3.0,E. arroz,5.0,1.0,2020
2699,100002699,1.0,E. POLLO,6.0,1.0,2020
2700,100002700,1.0,E. POLLO,1.0,1.0,2020
2701,100002701,1.0,E. POLLO,3.0,1.0,2020
2702,100002702,1.0,E. POLLO,1.0,1.0,2020
2703,100002703,1.0,E. POLLO,1.0,1.0,2020
2704,100002704,1.0,E. POLLO,4.0,1.0,2020
2704,100002704,55.0,J. Chicha,1.0,3.0,2020
2704,100002704,1.0,E. POLLO,2.0,1.0,2020
2705,100002705,1.0,E. POLLO,3.0,1.0,2020
2706,100002706,1.0,E. POLLO,3.0,1.0,2020
2707,100002707,1.0,E. POLLO,1.0,1.0,2020
2708,100002708,709.0,Majadito,1.0,6.0,2020
2709,100002709,44.0,suspiro 5x1€,2.0,1.0,2020
2710,100002710,1.0,E. POLLO,1.0,1.0,2020
2711,100002711,1.0,E. POLLO,3.0,1.0,2020
2712,100002712,1.0,E. POLLO,1.0,1.0,2020
2713,100002713,9.0,Salteña,1.0,1.5,2020
2713,100002713,6.0,R.queso,2.0,1.0,2020
2713,100002713,52.0,Refresco,2.0,1.5,2020
2713,100002713,53.0,Vaso R.,1.0,1.0,2020
2714,100002714,76.0,Quinto,1.0,1.0,2020
2715,100002715,50.0,Agua p.,1.0,1.0,2020
2715,100002715,76.0,Quinto,1.0,1.0,2020
2716,100002716,1.0,E. POLLO,1.0,1.0,2020
2717,100002717,1.0,E. POLLO,1.0,1.0,2020
2718,100002718,1.0,E. POLLO,1.0,1.0,2020
2719,100002719,192.0,copa coñac,1.0,1.5,2020
2720,100002720,76.0,Quinto,1.0,1.0,2020
2721,100002721,1.0,E. POLLO,1.0,1.0,2020
2722,100002722,1.0,E. POLLO,1.0,1.0,2020
2723,100002723,1.0,E. POLLO,2.0,1.0,2020
2723,100002723,2.0,E. queso,3.0,1.0,2020
2723,100002723,3.0,E. arroz,1.0,1.0,2020
2724,100002724,2.0,E. queso,2.0,1.0,2020
2724,100002724,1.0,E. POLLO,1.0,1.0,2020
2724,100002724,9.0,Salteña,1.0,1.5,2020
2724,100002724,1.0,E. POLLO,5.0,1.0,2020
2725,100002725,221.0,gelatina de pata,1.0,1.0,2020
2725,100002725,1.0,E. POLLO,1.0,1.0,2020
2725,100002725,10254.0,cuñape 0.50,1.0,0.5,2020
2725,100002725,174.0,Cafe Leche,1.0,1.2,2020
2726,100002726,52.0,Refresco,1.0,1.5,2020
2726,100002726,9.0,Salteña,1.0,1.5,2020
2727,100002727,171.0,solo,1.0,1.0,2020
2728,100002728,52.0,Refresco,1.0,1.5,2020
2728,100002728,53.0,Vaso R.,1.0,1.0,2020
2729,100002729,174.0,Cafe Leche,1.0,1.2,2020
2729,100002729,221.0,gelatina de pata,1.0,1.0,2020
2729,100002729,3.0,E. arroz,1.0,1.0,2020
2729,100002729,1.0,E. POLLO,1.0,1.0,2020
2730,100002730,10254.0,cuñape 0.50,4.0,0.5,2020
2730,100002730,1.0,E. POLLO,1.0,1.0,2020
2730,100002730,3.0,E. arroz,1.0,1.0,2020
2731,100002731,20.0,B. platano,1.0,2.0,2020
2731,100002731,9.0,Salteña,2.0,1.5,2020
2731,100002731,53.0,Vaso R.,1.0,1.0,2020
2731,100002731,1.0,E. POLLO,1.0,1.0,2020
2732,100002732,175.0,Belmonte,1.0,1.2,2020
2733,100002733,34.0,Patasca,1.0,5.0,2020
2733,100002733,30.0,Asadito yuca,1.0,2.0,2020
2733,100002733,31.0,Panza frita,1.0,3.0,2020
2733,100002733,55.0,J. Chicha,1.0,3.0,2020
2734,100002734,172.0,Cortado/Manchado,1.0,1.0,2020
2734,100002734,175.0,Belmonte,1.0,1.2,2020
2734,100002734,1.0,E. POLLO,1.0,1.0,2020
2734,100002734,9.0,Salteña,1.0,1.5,2020
2734,100002734,53.0,Vaso R.,1.0,1.0,2020
2734,100002734,3.0,E. arroz,1.0,1.0,2020
2735,100002735,144.0,tapas 2€,1.0,2.0,2020
2735,100002735,62.0,Zumo de piña,1.0,1.0,2020
2735,100002735,3000.0,suspiro,1.0,0.5,2020
2736,100002736,10254.0,cuñape 0.50,1.0,0.5,2020
2737,100002737,1.0,E. POLLO,1.0,1.0,2020
2738,100002738,10254.0,cuñape 0.50,1.0,0.5,2020
2739,100002739,1.0,E. POLLO,1.0,1.0,2020
2740,100002740,2.0,E. queso,3.0,1.0,2020
2741,100002741,10254.0,cuñape 0.50,1.0,0.5,2020
2742,100002742,10254.0,cuñape 0.50,1.0,0.5,2020
2743,100002743,10254.0,cuñape 0.50,1.0,0.5,2020
2744,100002744,76.0,Quinto,1.0,1.0,2020
2745,100002745,53.0,Vaso R.,1.0,1.0,2020
2746,100002746,1.0,E. POLLO,2.0,1.0,2020
2747,100002747,1.0,E. POLLO,2.0,1.0,2020
2748,100002748,1.0,E. POLLO,1.0,1.0,2020
2749,100002749,1.0,E. POLLO,4.0,1.0,2020
2749,100002749,10254.0,cuñape 0.50,1.0,0.5,2020
2750,100002750,1.0,E. POLLO,1.0,1.0,2020
2751,100002751,1.0,E. POLLO,1.0,1.0,2020
2752,100002752,1.0,E. POLLO,3.0,1.0,2020
2753,100002753,10254.0,cuñape 0.50,1.0,0.5,2020
2754,100002754,9.0,Salteña,5.0,1.5,2020
2754,100002754,1.0,E. POLLO,5.0,1.0,2020
2755,100002755,1.0,E. POLLO,1.0,1.0,2020
2756,100002756,1.0,E. POLLO,1.0,1.0,2020
2757,100002757,10254.0,cuñape 0.50,1.0,0.5,2020
2758,100002758,143.0,Tapas 1.50€,1.0,1.5,2020
2758,100002758,77.0,Tercio,1.0,1.2,2020
2759,100002759,1.0,E. POLLO,1.0,1.0,2020
2760,100002760,77.0,Tercio,1.0,1.2,2020
2761,100002761,77.0,Tercio,1.0,1.2,2020
2762,100002762,1.0,E. POLLO,1.0,1.0,2020
2763,100002763,76.0,Quinto,1.0,1.0,2020
2764,100002764,1.0,E. POLLO,4.0,1.0,2020
2764,100002764,2.0,E. queso,1.0,1.0,2020
2764,100002764,53.0,Vaso R.,1.0,1.0,2020
2764,100002764,325.0,alfajores,4.0,0.5,2020
2765,100002765,1.0,E. POLLO,1.0,1.0,2020
2766,100002766,1.0,E. POLLO,1.0,1.0,2020
2767,100002767,1.0,E. POLLO,5.0,1.0,2020
2768,100002768,1.0,E. POLLO,3.0,1.0,2020
2769,100002769,1.0,E. POLLO,4.0,1.0,2020
2770,100002770,9.0,Salteña,2.0,1.5,2020
2770,100002770,174.0,Cafe Leche,1.0,1.2,2020
2771,100002771,1.0,E. POLLO,1.0,1.0,2020
2772,100002772,3.0,E. arroz,3.0,1.0,2020
2773,100002773,10254.0,cuñape 0.50,1.0,0.5,2020
2774,100002774,9.0,Salteña,1.0,1.5,2020
2774,100002774,1.0,E. POLLO,2.0,1.0,2020
2775,100002775,1.0,E. POLLO,2.0,1.0,2020
2776,100002776,76.0,Quinto,1.0,1.0,2020
2777,100002777,1.0,E. POLLO,3.0,1.0,2020
2778,100002778,5.0,Cuñape,1.0,1.0,2020
2778,100002778,2.0,E. queso,1.0,1.0,2020
2779,100002779,9.0,Salteña,9.0,1.5,2020
2780,100002780,1.0,E. POLLO,1.0,1.0,2020
2781,100002781,76.0,Quinto,2.0,1.0,2020
2782,100002782,1.0,E. POLLO,1.0,1.0,2020
2783,100002783,1.0,E. POLLO,1.0,1.0,2020
2784,100002784,1.0,E. POLLO,2.0,1.0,2020
2785,100002785,1.0,E. POLLO,1.0,1.0,2020
2786,100002786,1.0,E. POLLO,1.0,1.0,2020
2787,100002787,10254.0,cuñape 0.50,1.0,0.5,2020
2788,100002788,1.0,E. POLLO,1.0,1.0,2020
2789,100002789,1.0,E. POLLO,1.0,1.0,2020
2790,100002790,10254.0,cuñape 0.50,1.0,0.5,2020
2791,100002791,2323.0,menu 10,1.0,10.0,2020
